NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Fares
50108.00,5108,Janesville Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50108.00,5108,Janesville Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$21,213"
50108.00,5108,Janesville Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50108.00,5108,Janesville Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$485,956"
50109.00,5109,City of Beloit Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50109.00,5109,City of Beloit Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$18,351"
50109.00,5109,City of Beloit Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50109.00,5109,City of Beloit Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$136,295"
50110.00,5110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$70,020"
50110.00,5110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$1,598,610"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$78,005"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$1,329,102"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$473,540"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$30,101,736"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$1,920,745"
50113.00,5113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$2,637,916"
50117.00,5117,Laketran,Full Reporter,Urban,CB,DO,Funds Earned During Period,"$577,640"
50117.00,5117,Laketran,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$512,975"
50117.00,5117,Laketran,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$268,004"
50118.00,5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Full Reporter,Urban,CR,DO,Funds Earned During Period,"$355,260,071"
50119.00,5119,City of Detroit Department of Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$641,432"
50119.00,5119,City of Detroit Department of Transportation,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$24,564"
50119.00,5119,City of Detroit Department of Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$18,563,606"
50131.00,5131,"Opportunity Enterprises, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$21,655"
50132.00,5132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50132.00,5132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$194,229"
50132.00,5132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50132.00,5132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$55,827"
50133.00,5133,Chippewa Falls General Public Shared-Ride Taxi System,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50133.00,5133,Chippewa Falls General Public Shared-Ride Taxi System,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$169,573"
50141.00,5141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,Funds Earned During Period,"$1,394,946"
50142.00,5142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
50142.00,5142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$2,102"
50142.00,5142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
50142.00,5142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$38,455"
50145.00,5145,City of Kokomo,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$3,632"
50145.00,5145,City of Kokomo,Full Reporter,Urban,MB,DO,Funds Earned During Period,
50146.00,5146,Madison County Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$208,188"
50146.00,5146,Madison County Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$2,466,018"
50146.00,5146,Madison County Transit District,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$158,058"
50148.00,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,Funds Earned During Period,"$5,203"
50148.00,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$1,645,277"
50148.00,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$1,699,014"
50148.00,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$290,122"
50149.00,5149,Michiana Area Council of Governments,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$59,087"
50149.00,5149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$246,771"
50152.00,5152,Onalaska Shared Ride Taxi City of Onalaska,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
50152.00,5152,Onalaska Shared Ride Taxi City of Onalaska,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$202,852"
50154.00,5154,Metropolitan Council,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$859,413"
50154.00,5154,Metropolitan Council,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$1,132,221"
50154.00,5154,Metropolitan Council,Full Reporter,Urban,VP,PT,Funds Earned During Period,"$646,139"
50155.00,5155,Metro Mobility,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$5,716,719"
50157.00,5157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,"$49,367"
50157.00,5157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$370,032"
50157.00,5157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$4,490"
50157.00,5157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$369,907"
50158.00,5158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,Funds Earned During Period,
50159.00,5159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,Funds Earned During Period,"$24,546"
50159.00,5159,River Valley Metro Mass Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$7,833"
50159.00,5159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$310,428"
50160.00,5160,Washington County Transit,Full Reporter,Urban,CB,PT,Funds Earned During Period,"$262,515"
50160.00,5160,Washington County Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$374,994"
50161.00,5161,Ozaukee County Transit Services,Full Reporter,Urban,CB,DO,Funds Earned During Period,"$257,864"
50161.00,5161,Ozaukee County Transit Services,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$572,240"
50162.00,5162,TransPorte,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
50162.00,5162,TransPorte,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$110,731"
50163.00,5163,Licking County Transit Board,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$760,865"
50165.00,5165,Greene County Transit Board,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$1,275,445"
50166.00,5166,Clermont Transportation Connection,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$40,740"
50166.00,5166,Clermont Transportation Connection,Full Reporter,Urban,DR,PT,Funds Earned During Period,$0
50166.00,5166,Clermont Transportation Connection,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$146,515"
50166.00,5166,Clermont Transportation Connection,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$100,130"
50167.00,5167,"South Lake County Community Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$97,994"
50169.00,5169,Miami County Public Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$279,262"
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$332,621"
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,"$37,758"
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$121,901"
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
50171.00,5171,Fond du Lac Area Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$6,146"
50174.00,5174,City of Danville/Danville Mass Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50174.00,5174,City of Danville/Danville Mass Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$20,848"
50174.00,5174,City of Danville/Danville Mass Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50174.00,5174,City of Danville/Danville Mass Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$312,806"
50176.00,5176,City of DeKalb,Separate Service,Urban,DR,PT,Funds Earned During Period,"$37,210"
50176.00,5176,City of DeKalb,Separate Service,Urban,MB,PT,Funds Earned During Period,"$21,297"
50177.00,5177,ColumBUS Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50177.00,5177,ColumBUS Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$6,284"
50177.00,5177,ColumBUS Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50177.00,5177,ColumBUS Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$40,263"
50179.00,5179,"Porter County Aging and Community Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$11,784"
50180.00,5180,Livingston Essential Transportation Service,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50180.00,5180,Livingston Essential Transportation Service,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$313,045"
50182.00,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DR,PT,Funds Earned During Period,"$10,268,420"
50182.00,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",Full Reporter,Urban,DT,PT,Funds Earned During Period,"$324,535"
50183.00,5183,City of Valparaiso,Full Reporter,Urban,CB,PT,Funds Earned During Period,"$422,926"
50183.00,5183,City of Valparaiso,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$159,059"
50184.00,5184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$130,698"
50184.00,5184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$142,696"
50186.00,5186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
50186.00,5186,Lawrence County Port Authority,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$2,090"
50186.00,5186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0
50186.00,5186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$1,394"
50191.00,5191,Mid-Ohio Regional Planning Commission,Full Reporter,Urban,VP,PT,Funds Earned During Period,"$363,715"
50193.00,5193,Enterprise Rideshare - Michigan,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$7,117,126"
50194.00,5194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50194.00,5194,Boone County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$27,815"
50195.00,5195,City of Shelby,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50195.00,5195,City of Shelby,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,$870
50196.00,5196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50196.00,5196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$194,809"
50197.00,5197,Trumbull County Transit Board,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$69,819"
50198.00,5198,Medina County Public Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$31,738"
50198.00,5198,Medina County Public Transit,Full Reporter,Urban,DT,PT,Funds Earned During Period,$0
50198.00,5198,Medina County Public Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$29,442"
50199.00,5199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$354,869"
50199.00,5199,Delaware County Transit Board,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$32,321"
50200.00,5200,Warren County Transit Services,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
50200.00,5200,Warren County Transit Services,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$59,026"
50201.00,5201,Hancock Area Rural Transit ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50201.00,5201,Hancock Area Rural Transit ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$54,256"
50202.00,5202,City of West Bend,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
50202.00,5202,City of West Bend,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$436,429"
50204.00,5204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$40,936"
50205.00,5205,Greater Mankato Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,"$10,835"
50205.00,5205,Greater Mankato Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$13,941"
50205.00,5205,Greater Mankato Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,"$134,823"
50205.00,5205,Greater Mankato Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$434,424"
50207.00,5207,Midland Dial-A-Ride,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50207.00,5207,Midland Dial-A-Ride,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$115,339"
50208.00,5208,Midland County Board of Commissioners,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50208.00,5208,Midland County Board of Commissioners,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$220,510"
50209.00,5209,Central Indiana Regional Transportation Authority ,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,$0
50209.00,5209,Central Indiana Regional Transportation Authority ,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,"$40,995"
50209.00,5209,Central Indiana Regional Transportation Authority ,Reduced Reporter,Urban,VP,PT,Funds Expended on Capital,$0
50209.00,5209,Central Indiana Regional Transportation Authority ,Reduced Reporter,Urban,VP,PT,Funds Expended on Operations,"$267,737"
50210.00,5210,City of Hartford,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50210.00,5210,City of Hartford,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$68,133"
50211.00,5211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$277,161"
50212.00,5212,Stateline Mass Transit District,Separate Service,Urban,DR,PT,Funds Earned During Period,"$27,770"
50213.00,5213,M-1 Rail,Full Reporter,Urban,SR,PT,Funds Earned During Period,"$20,078"
50215.00,5215,Voluntary Action Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
50215.00,5215,Voluntary Action Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$59,099"
50215.00,5215,Voluntary Action Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
50215.00,5215,Voluntary Action Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$21,297"
50515.00,5218,University of Minnesota Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,
50515.00,5218,University of Minnesota Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,$0
50516.00,5219,City of Plymouth,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$71,544"
50516.00,5219,City of Plymouth,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$983,129"
50517.00,5220,City of Maple Grove,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$46,269"
50517.00,5220,City of Maple Grove,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$2,021,975"
50518.00,5221,SouthWest Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$180,992"
50518.00,5221,SouthWest Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$2,701,106"
50519.00,5222,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$5,618,259"
50521.00,,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,Funds Earned During Period,"$1,359,692"
50522.00,,Lake Erie Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$115,256"
