,Year,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor_MSA,Unemployment_Rate_MSA,Geography
1642,2006,119235.08333333331,3953.5,115281.58333333331,3.3083333333333336,"Lynchburg, VA  Metro Area"
1643,2007,121109.16666666669,4128.416666666667,116980.75,3.4166666666666674,"Lynchburg, VA  Metro Area"
1644,2008,124973.33333333331,5185.75,119787.58333333331,4.141666666666667,"Lynchburg, VA  Metro Area"
1645,2009,122454.91666666669,9108.833333333334,113346.08333333331,7.4333333333333345,"Lynchburg, VA  Metro Area"
1646,2010,126344.5,9890.5,116454.0,7.833333333333332,"Lynchburg, VA  Metro Area"
1647,2011,125630.16666666669,9128.666666666666,116501.5,7.2666666666666675,"Lynchburg, VA  Metro Area"
1648,2012,124307.08333333331,8313.833333333334,115993.25,6.683333333333333,"Lynchburg, VA  Metro Area"
1649,2013,123870.66666666669,7753.083333333332,116117.58333333331,6.250000000000001,"Lynchburg, VA  Metro Area"
1650,2014,123732.91666666669,6958.333333333332,116774.58333333331,5.616666666666667,"Lynchburg, VA  Metro Area"
1651,2015,122370.0,6000.25,116369.75,4.925,"Lynchburg, VA  Metro Area"
1652,2016,121242.5,5579.333333333332,115663.16666666669,4.583333333333333,"Lynchburg, VA  Metro Area"
1653,2017,122211.5,5237.916666666667,116973.58333333331,4.291666666666667,"Lynchburg, VA  Metro Area"
1654,2018,122127.08333333331,4217.333333333333,117909.75,3.4499999999999997,"Lynchburg, VA  Metro Area"
1655,2019,123104.33333333331,4376.666666666667,118727.66666666669,3.5666666666666664,"Lynchburg, VA  Metro Area"
1656,2002,342864.8181818182,12570.454545454546,330294.36363636365,3.663636363636364,"Madison, WI  Metro Area"
1657,2003,345943.0,13796.333333333336,332146.66666666674,3.975,"Madison, WI  Metro Area"
1658,2004,348402.58333333326,12077.916666666664,336324.66666666674,3.4499999999999997,"Madison, WI  Metro Area"
1659,2005,351441.0,11815.583333333336,339625.41666666674,3.3666666666666667,"Madison, WI  Metro Area"
1660,2006,354960.08333333326,12422.166666666664,342537.91666666674,3.5250000000000004,"Madison, WI  Metro Area"
1661,2007,358367.91666666674,13300.0,345067.91666666674,3.7166666666666672,"Madison, WI  Metro Area"
1662,2008,361265.0,13346.166666666664,347918.83333333326,3.7083333333333335,"Madison, WI  Metro Area"
1663,2009,364398.08333333326,22744.58333333333,341653.5,6.2666666666666675,"Madison, WI  Metro Area"
1664,2010,360360.08333333326,22972.08333333333,337388.0,6.383333333333333,"Madison, WI  Metro Area"
1665,2011,361976.41666666674,20661.75,341314.66666666674,5.716666666666666,"Madison, WI  Metro Area"
1666,2012,363140.16666666674,18969.83333333333,344170.33333333326,5.241666666666666,"Madison, WI  Metro Area"
1667,2013,366820.16666666674,18207.416666666668,348612.75,4.966666666666667,"Madison, WI  Metro Area"
1668,2014,371277.91666666674,14569.083333333336,356708.83333333326,3.941666666666667,"Madison, WI  Metro Area"
1669,2015,376890.66666666674,12654.666666666664,364236.0,3.358333333333333,"Madison, WI  Metro Area"
1670,2016,384998.25,11400.583333333336,373597.66666666674,2.975,"Madison, WI  Metro Area"
1671,2017,388105.16666666674,9636.666666666666,378468.5,2.4916666666666667,"Madison, WI  Metro Area"
1672,2018,387609.91666666674,8899.75,378710.16666666674,2.3000000000000003,"Madison, WI  Metro Area"
1673,2019,385396.33333333326,9545.666666666666,375850.66666666674,2.466666666666667,"Madison, WI  Metro Area"
1674,2002,107785.27272727274,4462.090909090909,103323.18181818182,4.154545454545453,Manc Metro Area
1675,2003,109762.08333333331,4535.75,105226.33333333331,4.141666666666667,Manc Metro Area
1676,2004,111381.08333333331,3964.916666666666,107416.16666666669,3.5750000000000006,Manc Metro Area
1677,2005,112247.33333333331,3896.666666666666,108350.66666666669,3.475,Manc Metro Area
1678,2006,112710.41666666669,3912.666666666666,108797.75,3.483333333333333,Manc Metro Area
1679,2007,114083.33333333331,3982.083333333334,110101.25,3.475,Manc Metro Area
1680,2008,114876.25,4383.416666666667,110492.83333333331,3.808333333333333,Manc Metro Area
1681,2009,115294.33333333331,7245.583333333332,108048.75,6.283333333333332,Manc Metro Area
1682,2010,112848.41666666669,6848.5,105999.91666666669,6.05,Manc Metro Area
1683,2011,112635.66666666669,6131.416666666668,106504.25,5.441666666666666,Manc Metro Area
1684,2012,113190.33333333331,6368.833333333332,106821.5,5.616666666666667,Manc Metro Area
1685,2013,113684.25,5783.583333333332,107900.66666666669,5.091666666666667,Manc Metro Area
1686,2014,114866.08333333331,4836.25,110029.83333333331,4.208333333333333,Manc Metro Area
1687,2015,115660.75,3813.666666666666,111847.08333333331,3.283333333333333,Manc Metro Area
1688,2016,117192.91666666669,3277.833333333333,113915.08333333331,2.7916666666666665,Manc Metro Area
1689,2017,118807.16666666669,3150.75,115656.41666666669,2.6666666666666665,Manc Metro Area
1690,2018,120110.75,2873.333333333333,117237.41666666669,2.4,Manc Metro Area
1691,2019,121930.66666666669,3251.333333333333,118679.33333333331,2.6666666666666665,Manc Metro Area
1692,2002,93614.54545454547,6769.272727272727,86845.27272727272,7.245454545454544,"Medford, OR  Metro Area"
1693,2003,96636.08333333331,7427.25,89208.83333333331,7.708333333333332,"Medford, OR  Metro Area"
1694,2004,97814.91666666669,6989.333333333332,90825.58333333331,7.15,"Medford, OR  Metro Area"
1695,2005,98727.41666666669,6113.25,92614.16666666669,6.216666666666666,"Medford, OR  Metro Area"
1696,2006,99946.5,5679.166666666668,94267.33333333331,5.683333333333334,"Medford, OR  Metro Area"
1697,2007,101472.91666666669,5723.166666666668,95749.75,5.658333333333334,"Medford, OR  Metro Area"
1698,2008,101904.58333333331,8081.166666666668,93823.41666666669,7.925,"Medford, OR  Metro Area"
1699,2009,102308.91666666669,13110.083333333336,89198.83333333331,12.816666666666668,"Medford, OR  Metro Area"
1700,2010,100968.08333333331,12576.25,88391.83333333331,12.458333333333336,"Medford, OR  Metro Area"
1701,2011,100466.83333333331,11774.25,88692.58333333331,11.75,"Medford, OR  Metro Area"
1702,2012,98381.91666666669,10916.5,87465.41666666669,11.091666666666667,"Medford, OR  Metro Area"
1703,2013,95941.33333333331,9346.916666666666,86594.41666666669,9.741666666666667,"Medford, OR  Metro Area"
1704,2014,96589.58333333331,8108.833333333332,88480.75,8.4,"Medford, OR  Metro Area"
1705,2015,98060.91666666669,6645.833333333332,91415.08333333331,6.783333333333334,"Medford, OR  Metro Area"
1706,2016,101427.66666666669,5818.0,95609.66666666669,5.758333333333333,"Medford, OR  Metro Area"
1707,2017,103333.66666666669,4891.5,98442.16666666669,4.750000000000001,"Medford, OR  Metro Area"
1708,2018,104762.08333333331,5022.5,99739.58333333331,4.808333333333334,"Medford, OR  Metro Area"
1709,2019,105153.0,5880.0,99273.0,5.6000000000000005,"Medford, OR  Metro Area"
1710,2002,95927.72727272726,10247.818181818182,85679.90909090909,10.7,"Merced, CA  Metro Area"
1711,2003,96838.33333333331,11081.5,85756.83333333331,11.458333333333336,"Merced, CA  Metro Area"
1712,2004,97624.58333333331,10631.0,86993.58333333331,10.933333333333332,"Merced, CA  Metro Area"
1713,2005,98737.33333333331,9857.583333333334,88879.75,10.008333333333333,"Merced, CA  Metro Area"
1714,2006,97918.75,9238.0,88680.75,9.45,"Merced, CA  Metro Area"
1715,2007,99843.08333333331,10046.333333333334,89796.75,10.083333333333334,"Merced, CA  Metro Area"
1716,2008,102153.08333333331,12907.666666666664,89245.41666666669,12.633333333333333,"Merced, CA  Metro Area"
1717,2009,105373.08333333331,17509.833333333332,87863.25,16.616666666666664,"Merced, CA  Metro Area"
1718,2010,113578.16666666669,20387.666666666668,93190.5,17.958333333333332,"Merced, CA  Metro Area"
1719,2011,114734.25,20234.58333333333,94499.66666666669,17.65,"Merced, CA  Metro Area"
1720,2012,115015.83333333331,18779.666666666668,96236.16666666669,16.341666666666665,"Merced, CA  Metro Area"
1721,2013,114627.83333333331,16619.333333333332,98008.5,14.5,"Merced, CA  Metro Area"
1722,2014,114316.16666666669,14661.583333333336,99654.58333333331,12.841666666666667,"Merced, CA  Metro Area"
1723,2015,114105.83333333331,12953.0,101152.83333333331,11.358333333333334,"Merced, CA  Metro Area"
1724,2016,114392.91666666669,12089.0,102303.91666666669,10.583333333333334,"Merced, CA  Metro Area"
1725,2017,115429.66666666669,10804.666666666666,104625.0,9.358333333333334,"Merced, CA  Metro Area"
1726,2018,115408.08333333331,9573.833333333334,105834.25,8.291666666666666,"Merced, CA  Metro Area"
1727,2019,117104.66666666669,12430.666666666664,104674.0,10.633333333333333,"Merced, CA  Metro Area"
1728,2002,2567776.363636364,145535.9090909091,2422240.4545454546,5.663636363636362,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1729,2003,2575012.916666666,133936.41666666663,2441076.5,5.208333333333333,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1730,2004,2629030.666666666,119401.75,2509628.916666666,4.55,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1731,2005,2710276.5,97776.33333333331,2612500.166666666,3.608333333333333,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1732,2006,2794658.833333333,86598.0,2708060.833333333,3.108333333333334,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1733,2007,2852493.333333333,101654.16666666669,2750839.166666666,3.5666666666666664,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1734,2008,2863685.166666666,157608.25,2706076.916666666,5.5,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1735,2009,2805672.333333333,281156.58333333326,2524515.75,10.016666666666667,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1736,2010,2807696.666666666,302108.08333333326,2505588.583333333,10.758333333333333,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1737,2011,2859245.416666666,273346.16666666674,2585899.25,9.575,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1738,2012,2906654.416666666,238941.33333333328,2667713.083333333,8.216666666666667,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1739,2013,2937843.25,209826.75,2728016.5,7.1416666666666675,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1740,2014,2984517.166666666,186898.0,2797619.166666666,6.25,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1741,2015,2985016.75,162023.41666666663,2822993.333333333,5.433333333333334,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1742,2016,3036351.916666666,146534.5,2889817.416666666,4.833333333333334,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1743,2017,3124979.75,133807.5,2991172.25,4.275,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1744,2018,3150516.583333333,114246.66666666669,3036269.916666666,3.625,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1745,2019,3206637.333333333,111192.66666666669,3095444.666666666,3.4666666666666663,"Miami-Fort Lauderdale-West Palm Beach, FL  Metro Area"
1746,2002,56103.90909090909,2101.090909090909,54002.81818181818,3.736363636363636,"Missoula, MT  Metro Area"
1747,2003,56500.25,2316.5,54183.75,4.108333333333333,"Missoula, MT  Metro Area"
1748,2004,57144.08333333334,2413.4166666666665,54730.66666666666,4.2250000000000005,"Missoula, MT  Metro Area"
1749,2005,57898.5,2281.5,55617.0,3.9499999999999993,"Missoula, MT  Metro Area"
1750,2006,58661.5,1868.916666666667,56792.58333333334,3.1916666666666664,"Missoula, MT  Metro Area"
1751,2007,59156.5,2027.083333333333,57129.41666666666,3.4250000000000003,"Missoula, MT  Metro Area"
1752,2008,59098.16666666666,2961.833333333333,56136.33333333334,5.016666666666667,"Missoula, MT  Metro Area"
1753,2009,58728.08333333334,3714.25,55013.83333333334,6.333333333333332,"Missoula, MT  Metro Area"
1754,2010,58535.91666666666,4292.416666666667,54243.5,7.333333333333332,"Missoula, MT  Metro Area"
1755,2011,58780.08333333334,3964.25,54815.83333333334,6.75,"Missoula, MT  Metro Area"
1756,2012,59138.58333333334,3471.75,55666.83333333334,5.866666666666666,"Missoula, MT  Metro Area"
1757,2013,59394.91666666666,3083.5,56311.41666666666,5.2,"Missoula, MT  Metro Area"
1758,2014,59924.33333333334,2662.4166666666665,57261.91666666666,4.441666666666666,"Missoula, MT  Metro Area"
1759,2015,60505.91666666666,2375.5,58130.41666666666,3.9333333333333336,"Missoula, MT  Metro Area"
1760,2016,61420.08333333334,2301.9166666666665,59118.16666666666,3.7583333333333333,"Missoula, MT  Metro Area"
1761,2017,62323.75,2206.25,60117.5,3.5416666666666665,"Missoula, MT  Metro Area"
1762,2018,63069.25,2100.083333333333,60969.16666666666,3.333333333333334,"Missoula, MT  Metro Area"
1763,2019,63891.0,2685.0,61206.0,4.2,"Missoula, MT  Metro Area"
1764,2002,181769.0909090909,11647.0,170122.0909090909,6.4,"Mobile, AL  Metro Area"
1765,2003,180241.66666666663,12545.5,167696.16666666663,6.966666666666668,"Mobile, AL  Metro Area"
1766,2004,178915.0,11761.833333333336,167153.16666666663,6.575,"Mobile, AL  Metro Area"
1767,2005,180383.25,8944.75,171438.5,4.95,"Mobile, AL  Metro Area"
1768,2006,182018.8333333333,7590.5,174428.33333333337,4.166666666666667,"Mobile, AL  Metro Area"
1769,2007,184490.8333333333,7394.416666666668,177096.41666666663,4.016666666666667,"Mobile, AL  Metro Area"
1770,2008,187265.91666666663,10643.333333333334,176622.58333333337,5.683333333333333,"Mobile, AL  Metro Area"
1771,2009,186825.3333333333,21100.166666666668,165725.16666666663,11.291666666666664,"Mobile, AL  Metro Area"
1772,2010,192729.8333333333,21786.75,170943.08333333337,11.333333333333336,"Mobile, AL  Metro Area"
1773,2011,193851.25,20879.83333333333,172971.41666666663,10.766666666666666,"Mobile, AL  Metro Area"
1774,2012,188625.75,17313.916666666668,171311.83333333337,9.183333333333335,"Mobile, AL  Metro Area"
1775,2013,187045.8333333333,15957.5,171088.33333333337,8.541666666666666,"Mobile, AL  Metro Area"
1776,2014,185317.5,14358.5,170959.0,7.758333333333333,"Mobile, AL  Metro Area"
1777,2015,186989.25,12850.833333333336,174138.41666666663,6.866666666666666,"Mobile, AL  Metro Area"
1778,2016,188081.91666666663,12440.083333333336,175641.83333333337,6.625,"Mobile, AL  Metro Area"
1779,2017,186827.0833333333,9746.75,177080.33333333337,5.208333333333333,"Mobile, AL  Metro Area"
1780,2018,187406.25,8797.833333333334,178608.41666666663,4.691666666666666,"Mobile, AL  Metro Area"
1781,2019,189047.0,9261.333333333334,179785.66666666663,4.9,"Mobile, AL  Metro Area"
1782,2002,219577.27272727274,20845.454545454544,198731.81818181818,9.51818181818182,"Modesto, CA  Metro Area"
1783,2003,221714.5,21739.25,199975.25,9.816666666666666,"Modesto, CA  Metro Area"
1784,2004,223664.75,20563.33333333333,203101.41666666663,9.216666666666667,"Modesto, CA  Metro Area"
1785,2005,226627.0,19042.33333333333,207584.66666666663,8.408333333333333,"Modesto, CA  Metro Area"
1786,2006,224293.41666666663,17846.916666666668,206446.5,7.966666666666666,"Modesto, CA  Metro Area"
1787,2007,226889.0,19687.08333333333,207201.91666666663,8.666666666666666,"Modesto, CA  Metro Area"
1788,2008,231707.25,25694.83333333333,206012.41666666663,11.1,"Modesto, CA  Metro Area"
1789,2009,234461.58333333328,36359.5,198102.0833333333,15.516666666666673,"Modesto, CA  Metro Area"
1790,2010,243274.66666666663,41092.41666666666,202182.25,16.900000000000002,"Modesto, CA  Metro Area"
1791,2011,242319.5,39959.833333333336,202359.66666666663,16.500000000000004,"Modesto, CA  Metro Area"
1792,2012,241965.0,36024.666666666664,205940.3333333333,14.908333333333335,"Modesto, CA  Metro Area"
1793,2013,240986.41666666663,31205.91666666667,209780.5,12.95,"Modesto, CA  Metro Area"
1794,2014,240587.83333333328,26866.08333333333,213721.75,11.175,"Modesto, CA  Metro Area"
1795,2015,241118.08333333328,22881.75,218236.3333333333,9.491666666666667,"Modesto, CA  Metro Area"
1796,2016,242878.91666666663,20909.166666666668,221969.75,8.616666666666667,"Modesto, CA  Metro Area"
1797,2017,242480.58333333328,18114.75,224365.8333333333,7.4833333333333325,"Modesto, CA  Metro Area"
1798,2018,243538.5,15598.083333333336,227940.41666666663,6.416666666666668,"Modesto, CA  Metro Area"
1799,2019,244349.33333333328,17999.0,226350.33333333328,7.333333333333332,"Modesto, CA  Metro Area"
1800,2002,162775.36363636365,8538.09090909091,154237.27272727276,5.245454545454545,"Montgomery, AL  Metro Area"
1801,2003,164733.16666666663,9383.583333333334,155349.58333333337,5.699999999999998,"Montgomery, AL  Metro Area"
1802,2004,166216.33333333337,9262.166666666666,156954.16666666663,5.583333333333332,"Montgomery, AL  Metro Area"
1803,2005,168496.5,7412.166666666668,161084.33333333337,4.4,"Montgomery, AL  Metro Area"
1804,2006,170091.75,6794.166666666668,163297.58333333337,3.983333333333334,"Montgomery, AL  Metro Area"
1805,2007,171100.83333333337,6706.25,164394.58333333337,3.9166666666666674,"Montgomery, AL  Metro Area"
1806,2008,171913.25,9925.75,161987.5,5.7666666666666675,"Montgomery, AL  Metro Area"
1807,2009,171122.0,17828.666666666668,153293.33333333337,10.408333333333333,"Montgomery, AL  Metro Area"
1808,2010,175498.58333333337,17266.833333333332,158231.75,9.858333333333333,"Montgomery, AL  Metro Area"
1809,2011,175763.5,16586.083333333332,159177.41666666663,9.425,"Montgomery, AL  Metro Area"
1810,2012,173769.16666666663,13603.583333333336,160165.58333333337,7.841666666666668,"Montgomery, AL  Metro Area"
1811,2013,173108.58333333337,12189.666666666664,160918.91666666663,7.050000000000002,"Montgomery, AL  Metro Area"
1812,2014,171012.08333333337,11284.333333333336,159727.75,6.6083333333333325,"Montgomery, AL  Metro Area"
1813,2015,171291.16666666663,10018.0,161273.16666666663,5.8500000000000005,"Montgomery, AL  Metro Area"
1814,2016,172992.66666666663,9476.583333333334,163516.08333333337,5.4750000000000005,"Montgomery, AL  Metro Area"
1815,2017,172584.75,7296.333333333332,165288.41666666663,4.2250000000000005,"Montgomery, AL  Metro Area"
1816,2018,172376.41666666663,6708.833333333332,165667.58333333337,3.891666666666667,"Montgomery, AL  Metro Area"
1817,2019,173161.66666666663,6820.666666666668,166341.0,3.9666666666666655,"Montgomery, AL  Metro Area"
1818,2002,52274.181818181816,4292.545454545455,47981.63636363637,8.227272727272727,"Mount Vernon-Anacortes, WA  Metro Area"
1819,2003,53300.08333333334,4374.333333333333,48925.75,8.216666666666667,"Mount Vernon-Anacortes, WA  Metro Area"
1820,2004,55122.5,3910.75,51211.75,7.116666666666666,"Mount Vernon-Anacortes, WA  Metro Area"
1821,2005,56282.08333333334,3497.916666666666,52784.16666666666,6.2333333333333325,"Mount Vernon-Anacortes, WA  Metro Area"
