NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,42724.00
1R06-10174,1R06-012,"Vermont Association for the Blind, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10174,1R06-012,"Vermont Association for the Blind, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10174,1R06-012,"Vermont Association for the Blind, Inc.",Rural Reporter,Rural General Public Transit,VP,DO,Funds Expended on Capital,0.00
1R06-10174,1R06-012,"Vermont Association for the Blind, Inc.",Rural Reporter,Rural General Public Transit,VP,DO,Funds Expended on Operations,0.00
2R01-20928,2R01-014,WARREN COUNTY,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R01-20928,2R01-014,WARREN COUNTY,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,5982.00
2R01-20928,2R01-014,WARREN COUNTY,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R01-20928,2R01-014,WARREN COUNTY,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
2R01-20933,2R01-009,MONMOUTH COUNTY DIVISION OF TRANSPORTATION,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R01-20933,2R01-009,MONMOUTH COUNTY DIVISION OF TRANSPORTATION,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
2R01-20944,2R01-015,SALEM COUNTY,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R01-20944,2R01-015,SALEM COUNTY,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
2R01-20950,2R01-013,SUSSEX COUNTY TRANSIT,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R01-20950,2R01-013,SUSSEX COUNTY TRANSIT,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
2R01-20950,2R01-013,SUSSEX COUNTY TRANSIT,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R01-20950,2R01-013,SUSSEX COUNTY TRANSIT,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,37005.00
2R01-20961,2R01-001,TOWNSHIP OF WEST MILFORD,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R01-20961,2R01-001,TOWNSHIP OF WEST MILFORD,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,4683.00
2R02-20925,2R02-072,Lewis County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20925,2R02-072,Lewis County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,1222.00
2R02-20925,2R02-072,Lewis County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20925,2R02-072,Lewis County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,10998.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,CB,PT,Funds Expended on Capital,0.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,CB,PT,Funds Expended on Operations,56717.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,56718.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20926,2R02-039,Schoharie County Public Transportation,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,56718.00
2R02-20927,2R02-049,Village of Lake Placid,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20927,2R02-049,Village of Lake Placid,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,19647.00
2R02-20931,2R02-029,Greene County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20931,2R02-029,Greene County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,2157.00
2R02-20932,2R02-014,Essex County Department of Community Development,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20932,2R02-014,Essex County Department of Community Development,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,39478.00
2R02-20934,2R02-034,Orleans Transit Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20934,2R02-034,Orleans Transit Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,57119.00
2R02-20935,2R02-017,Chenango County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20935,2R02-017,Chenango County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,34812.00
2R02-20937,2R02-042,Sullivan County Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20937,2R02-042,Sullivan County Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,30.00
2R02-20938,2R02-016,RTS Seneca ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20938,2R02-016,RTS Seneca ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,331343.00
2R02-20939,2R02-018,Clinton County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R02-20939,2R02-018,Clinton County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,30266.00
2R02-20939,2R02-018,Clinton County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20939,2R02-018,Clinton County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,90798.00
2R02-20940,2R02-056,Madison-Birnie Bus,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20940,2R02-056,Madison-Birnie Bus,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,8747.00
2R02-20941,2R02-019,First Transit - Corning,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20941,2R02-019,First Transit - Corning,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,55956.00
2R02-20942,2R02-035,Oswego County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20942,2R02-035,Oswego County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,0.00
2R02-20942,2R02-035,Oswego County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20942,2R02-035,Oswego County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,0.00
2R02-20945,2R02-073,Schuyler County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20945,2R02-073,Schuyler County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,50.00
2R02-20945,2R02-073,Schuyler County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20945,2R02-073,Schuyler County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,9600.00
2R02-20946,2R02-022,First Transit - Steuben,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20946,2R02-022,First Transit - Steuben,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,50800.00
2R02-20947,2R02-058,RTS Genesee,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20947,2R02-058,RTS Genesee,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,278511.00
2R02-20951,2R02-015,Allegany County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20951,2R02-015,Allegany County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,44335.00
2R02-20952,2R02-057,Montgomery County,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
2R02-20952,2R02-057,Montgomery County,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,96576.00
2R02-20952,2R02-057,Montgomery County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20952,2R02-057,Montgomery County,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
2R02-20953,2R02-026,Hornell Area Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20953,2R02-026,Hornell Area Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,109696.00
2R02-20954,2R02-044,Town of Goshen,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20954,2R02-044,Town of Goshen,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,14138.00
2R02-20957,2R02-031,County of Niagara,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20957,2R02-031,County of Niagara,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,35390.00
2R02-20958,2R02-055,Cortland County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20958,2R02-055,Cortland County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,17329.00
2R02-20958,2R02-055,Cortland County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20958,2R02-055,Cortland County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,155963.00
2R02-20959,2R02-010,Chautauqua County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
2R02-20959,2R02-010,Chautauqua County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,163589.00
2R02-20959,2R02-010,Chautauqua County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20959,2R02-010,Chautauqua County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,163589.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,14770.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,14771.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20960,2R02-053,City of Oneonta,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,265866.00
2R02-20962,2R02-030,RTS Livingston ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20962,2R02-030,RTS Livingston ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,825849.00
2R02-20964,2R02-028,Fulton County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20964,2R02-028,Fulton County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,38925.00
2R02-20967,2R02-020,RTS Ontario,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20967,2R02-020,RTS Ontario,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,589798.00
2R02-20968,2R02-037,Rensselaer County Planning Department,Rural Reporter,Rural General Public Transit,CB,PT,Funds Expended on Capital,0.00
2R02-20968,2R02-037,Rensselaer County Planning Department,Rural Reporter,Rural General Public Transit,CB,PT,Funds Expended on Operations,7346.00
2R02-20970,2R02-002,Amsterdam Transportation Department,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
2R02-20970,2R02-002,Amsterdam Transportation Department,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,10360.00
2R02-20970,2R02-002,Amsterdam Transportation Department,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20970,2R02-002,Amsterdam Transportation Department,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,41440.00
2R02-20973,2R02-046,Town of Montgomery,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20973,2R02-046,Town of Montgomery,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,50204.00
2R02-20975,2R02-061,First Transit-Olean,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20975,2R02-061,First Transit-Olean,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,31966.00
2R02-20980,2R02-052,Wyoming Transit Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20980,2R02-052,Wyoming Transit Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,47322.00
2R02-20981,2R02-025,Gloversville City Hall,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
2R02-20981,2R02-025,Gloversville City Hall,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,7950.00
2R02-20981,2R02-025,Gloversville City Hall,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20981,2R02-025,Gloversville City Hall,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,55270.00
2R02-20983,2R02-051,Wayne Area Transportation Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20983,2R02-051,Wayne Area Transportation Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,1801350.00
2R02-20984,2R02-004,Birnie Bus -  Otsego,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20984,2R02-004,Birnie Bus -  Otsego,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,65269.00
2R02-20985,2R02-083,ARC (Allegany),Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20985,2R02-083,ARC (Allegany),Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,1258.00
2R02-20988,2R02-012,City of Port Jervis,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
2R02-20988,2R02-012,City of Port Jervis,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,6129.00
2R02-20990,2R02-059,Oneida County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20990,2R02-059,Oneida County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,2710.00
2R02-20991,2R02-038,St Lawrence County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20991,2R02-038,St Lawrence County,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,49858.00
2R02-20992,2R02-024,Franklin County Public Transportation,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
2R02-20992,2R02-024,Franklin County Public Transportation,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,258578.00
