NTD_ID,4 digit NTDID,Reporter Name,Reporter Type,Mode,TOS,Expense Type,2014
50197,5197,Trumbull County Transit Board,Full Reporter: Operating,DR,PT,Funds Earned During Period,66748.00
50198,5198,Medina County Public Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,41220.00
50198,5198,Medina County Public Transit,Full Reporter: Operating,DT,PT,Funds Earned During Period,0.00
50198,5198,Medina County Public Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,23445.00
50199,5199,Delaware County Transit Board,Full Reporter: Operating,DR,DO,Funds Earned During Period,40779.00
50199,5199,Delaware County Transit Board,Full Reporter: Operating,MB,DO,Funds Earned During Period,51266.00
50200,5200,Warren County Transit Services,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
50200,5200,Warren County Transit Services,Small Systems Reporter,DR,PT,Funds Expended on Operations,62283.00
50201,5201,Hancock Area Rural Transit ,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50201,5201,Hancock Area Rural Transit ,Small Systems Reporter,DR,DO,Funds Expended on Operations,41944.00
50202,5202,City of West Bend,Small Systems Reporter,DT,PT,Funds Expended on Capital,0.00
50202,5202,City of West Bend,Small Systems Reporter,DT,PT,Funds Expended on Operations,389800.00
50204,5204,Jackson County Mass Transit District,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50204,5204,Jackson County Mass Transit District,Small Systems Reporter,DR,DO,Funds Expended on Operations,42656.00
50205,5205,Greater Mankato Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50205,5205,Greater Mankato Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,27548.00
50205,5205,Greater Mankato Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
50205,5205,Greater Mankato Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,128163.00
50207,5207,Midland Dial-A-Ride,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50207,5207,Midland Dial-A-Ride,Small Systems Reporter,DR,DO,Funds Expended on Operations,84759.00
50208,5208,Midland County Board of Commissioners,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50208,5208,Midland County Board of Commissioners,Small Systems Reporter,DR,DO,Funds Expended on Operations,222792.00
50209,5209,Central Indiana Regional Transportation Authority ,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
50209,5209,Central Indiana Regional Transportation Authority ,Small Systems Reporter,MB,PT,Funds Expended on Operations,0.00
50209,5209,Central Indiana Regional Transportation Authority ,Small Systems Reporter,VP,PT,Funds Expended on Capital,0.00
50209,5209,Central Indiana Regional Transportation Authority ,Small Systems Reporter,VP,PT,Funds Expended on Operations,0.00
50210,5210,City of Hartford,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50210,5210,City of Hartford,Small Systems Reporter,DR,DO,Funds Expended on Operations,66399.00
50211,5211,Rides Mass Transit District,Full Reporter: Operating,MB,DO,Funds Earned During Period,350331.00
50212,5212,Stateline Mass Transit District,Separate Service,DR,PT,Funds Earned During Period,16845.00
50214,5214,DeKalb County,Separate Service,DR,PT,Funds Earned During Period,26094.00
50215,5215,Voluntary Action Center,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
50215,5215,Voluntary Action Center,Small Systems Reporter,DR,DO,Funds Expended on Operations,39774.00
50215,5215,Voluntary Action Center,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
50215,5215,Voluntary Action Center,Small Systems Reporter,MB,DO,Funds Expended on Operations,39354.00
55308,5217,City of Stoughton,Small Systems Reporter,DT,PT,Funds Expended on Capital,0.00
55308,5217,City of Stoughton,Small Systems Reporter,DT,PT,Funds Expended on Operations,107382.00
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,61572.00
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,149997.00
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Funds Earned During Period,538823.00
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Funds Earned During Period,9227493.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,CR,PT,Funds Earned During Period,0.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,403117.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,733295.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,4429242.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,0.00
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,VP,PT,Funds Earned During Period,0.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Funds Earned During Period,23828690.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Funds Earned During Period,6029881.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Funds Earned During Period,1324316.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Funds Earned During Period,282224.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Funds Earned During Period,4735304.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Funds Earned During Period,26590787.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Funds Earned During Period,6501314.00
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Funds Earned During Period,8079483.00
60009,6009,"Laredo Transit Management, Inc.",Full Reporter: Operating,DR,DO,Funds Earned During Period,42036.00
60009,6009,"Laredo Transit Management, Inc.",Full Reporter: Operating,MB,DO,Funds Earned During Period,3338050.00
60010,6010,"City Transit Management Company, Inc.",Full Reporter: Operating,DR,DO,Funds Earned During Period,255467.00
60010,6010,"City Transit Management Company, Inc.",Full Reporter: Operating,MB,DO,Funds Earned During Period,4233343.00
60011,6011,VIA Metropolitan Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,815439.00
60011,6011,VIA Metropolitan Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,948690.00
60011,6011,VIA Metropolitan Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,22473289.00
60011,6011,VIA Metropolitan Transit,Full Reporter: Operating,VP,PT,Funds Earned During Period,2573818.00
60012,6012,"Waco Transit System, Inc.",Full Reporter: Operating,DR,DO,Funds Earned During Period,98880.00
60012,6012,"Waco Transit System, Inc.",Full Reporter: Operating,MB,DO,Funds Earned During Period,1093326.00
60013,6013,Port Arthur Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60013,6013,Port Arthur Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,41648.00
60013,6013,Port Arthur Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60013,6013,Port Arthur Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,91949.00
60014,6014,City of Brownsville - Brownsville Metro,Full Reporter: Operating/Building,CB,PT,Funds Earned During Period,63739.00
60014,6014,City of Brownsville - Brownsville Metro,Full Reporter: Operating/Building,DR,DO,Funds Earned During Period,29980.00
60014,6014,City of Brownsville - Brownsville Metro,Full Reporter: Operating/Building,MB,DO,Funds Earned During Period,1039887.00
60015,6015,Island Transit,Small Systems Reporter,CB,DO,Funds Expended on Capital,0.00
60015,6015,Island Transit,Small Systems Reporter,CB,DO,Funds Expended on Operations,184526.00
60015,6015,Island Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60015,6015,Island Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,15561.00
60015,6015,Island Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60015,6015,Island Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,278407.00
60016,6016,Beaumont Municipal Transit System,Full Reporter: Operating,DR,PT,Funds Earned During Period,51813.00
60016,6016,Beaumont Municipal Transit System,Full Reporter: Operating,MB,PT,Funds Earned During Period,464498.00
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,135123.00
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,DT,PT,Funds Earned During Period,86696.00
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,FB,PT,Funds Earned During Period,30376.00
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,2396289.00
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,19945.00
60018,6018,Metropolitan Tulsa Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,449221.00
60018,6018,Metropolitan Tulsa Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,2634796.00
60018,6018,Metropolitan Tulsa Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,34394.00
60019,6019,City of Albuquerque Transit Department,Full Reporter: Operating,DR,DO,Funds Earned During Period,342437.00
60019,6019,City of Albuquerque Transit Department,Full Reporter: Operating,MB,DO,Funds Earned During Period,4009653.00
60020,6020,Louisiana Department of Transportation & Development,Full Reporter: Operating,FB,DO,Funds Earned During Period,0.00
60020,6020,Louisiana Department of Transportation & Development,Full Reporter: Operating,FB,PT,Funds Earned During Period,664656.00
60022,6022,Capital Area Transit System,Full Reporter: Operating,DR,PT,Funds Earned During Period,169189.00
60022,6022,Capital Area Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,1757495.00
60023,6023,Lake Charles Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60023,6023,Lake Charles Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,6401.00
60023,6023,Lake Charles Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60023,6023,Lake Charles Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,113049.00
60024,6024,Shreveport Area Transit System,Full Reporter: Operating,DR,DO,Funds Earned During Period,131405.00
60024,6024,Shreveport Area Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,2401286.00
60025,6025,City of Alexandria,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60025,6025,City of Alexandria,Small Systems Reporter,DR,DO,Funds Expended on Operations,10555.00
60025,6025,City of Alexandria,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60025,6025,City of Alexandria,Small Systems Reporter,MB,DO,Funds Expended on Operations,434899.00
60026,6026,City of Monroe Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60026,6026,City of Monroe Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,18545.00
60026,6026,City of Monroe Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60026,6026,City of Monroe Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,604726.00
60032,6032,New Orleans Regional Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,384625.00
60032,6032,New Orleans Regional Transit Authority,Full Reporter: Operating,FB,PT,Funds Earned During Period,698959.00
60032,6032,New Orleans Regional Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,10988692.00
60032,6032,New Orleans Regional Transit Authority,Full Reporter: Operating,SR,PT,Funds Earned During Period,6690692.00
60033,6033,Central Arkansas Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,194290.00
60033,6033,Central Arkansas Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,2008504.00
60033,6033,Central Arkansas Transit Authority,Full Reporter: Operating,SR,DO,Funds Earned During Period,85551.00
60034,6034,Pine Bluff Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60034,6034,Pine Bluff Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,7716.00
60034,6034,Pine Bluff Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60034,6034,Pine Bluff Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,54999.00
60035,6035,Wichita Falls Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60035,6035,Wichita Falls Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,275704.00
60038,6038,Lafayette Transit System,Full Reporter: Operating,DR,PT,Funds Earned During Period,39916.00
60038,6038,Lafayette Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,456532.00
60038,6038,Lafayette Transit System,Full Reporter: Operating,MB,PT,Funds Earned During Period,36903.00
60040,6040,CityLink Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
60040,6040,CityLink Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,363579.00
60040,6040,CityLink Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
60040,6040,CityLink Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,408104.00
60041,6041,Handitran Special Transit Division - City of Arlington,Full Reporter: Operating,DR,DO,Funds Earned During Period,95410.00
60041,6041,Handitran Special Transit Division - City of Arlington,Full Reporter: Operating,DT,PT,Funds Earned During Period,112003.00
60048,6048,Capital Metropolitan Transportation Authority,Full Reporter: Operating/Building,CB,PT,Funds Earned During Period,480978.00
60048,6048,Capital Metropolitan Transportation Authority,Full Reporter: Operating/Building,DR,PT,Funds Earned During Period,674435.00
60048,6048,Capital Metropolitan Transportation Authority,Full Reporter: Operating/Building,DT,PT,Funds Earned During Period,55290.00
