,CBSA,MNAME,Year,POP_CENSUSTRACT
4410,44180,"Springfield, MO Metro Area",2010,27763
4411,44180,"Springfield, MO Metro Area",2011,28321
4412,44180,"Springfield, MO Metro Area",2012,28114
4413,44180,"Springfield, MO Metro Area",2013,28091
4414,44180,"Springfield, MO Metro Area",2014,29149
4415,44180,"Springfield, MO Metro Area",2015,29628
4416,44180,"Springfield, MO Metro Area",2016,29970
4417,44180,"Springfield, MO Metro Area",2017,30490
4418,44180,"Springfield, MO Metro Area",2018,30965.5
4419,44220,"Springfield, OH Metro Area",2005,8672
4420,44220,"Springfield, OH Metro Area",2006,9456
4421,44220,"Springfield, OH Metro Area",2007,10240
4422,44220,"Springfield, OH Metro Area",2008,11024
4423,44220,"Springfield, OH Metro Area",2009,11808
4424,44220,"Springfield, OH Metro Area",2010,12592
4425,44220,"Springfield, OH Metro Area",2011,13376
4426,44220,"Springfield, OH Metro Area",2012,12885
4427,44220,"Springfield, OH Metro Area",2013,12508
4428,44220,"Springfield, OH Metro Area",2014,12411
4429,44220,"Springfield, OH Metro Area",2015,12555
4430,44220,"Springfield, OH Metro Area",2016,12662
4431,44220,"Springfield, OH Metro Area",2017,12656
4432,44220,"Springfield, OH Metro Area",2018,12678.25
4433,44300,"State College, PA Metro Area",2005,36336
4434,44300,"State College, PA Metro Area",2006,36577
4435,44300,"State College, PA Metro Area",2007,36818
4436,44300,"State College, PA Metro Area",2008,37059
4437,44300,"State College, PA Metro Area",2009,37300
4438,44300,"State College, PA Metro Area",2010,37541
4439,44300,"State College, PA Metro Area",2011,37782
4440,44300,"State College, PA Metro Area",2012,37617
4441,44300,"State College, PA Metro Area",2013,37368
4442,44300,"State College, PA Metro Area",2014,37058
4443,44300,"State College, PA Metro Area",2015,36835
4444,44300,"State College, PA Metro Area",2016,36736
4445,44300,"State College, PA Metro Area",2017,36694
4446,44300,"State College, PA Metro Area",2018,36637.75
4447,44700,"Stockton, CA Metro Area",2005,339957
4448,44700,"Stockton, CA Metro Area",2006,338586
4449,44700,"Stockton, CA Metro Area",2007,337215
4450,44700,"Stockton, CA Metro Area",2008,335844
4451,44700,"Stockton, CA Metro Area",2009,334473
4452,44700,"Stockton, CA Metro Area",2010,333102
4453,44700,"Stockton, CA Metro Area",2011,331731
4454,44700,"Stockton, CA Metro Area",2012,330516
4455,44700,"Stockton, CA Metro Area",2013,332107
4456,44700,"Stockton, CA Metro Area",2014,335970
4457,44700,"Stockton, CA Metro Area",2015,339696
4458,44700,"Stockton, CA Metro Area",2016,341205
4459,44700,"Stockton, CA Metro Area",2017,343661
4460,44700,"Stockton, CA Metro Area",2018,345880.25
4461,44700,"Stockton, CA Metro Area",2005,339957
4462,44700,"Stockton, CA Metro Area",2006,338586
4463,44700,"Stockton, CA Metro Area",2007,337215
4464,44700,"Stockton, CA Metro Area",2008,335844
4465,44700,"Stockton, CA Metro Area",2009,334473
4466,44700,"Stockton, CA Metro Area",2010,333102
4467,44700,"Stockton, CA Metro Area",2011,331731
4468,44700,"Stockton, CA Metro Area",2012,330516
4469,44700,"Stockton, CA Metro Area",2013,332107
4470,44700,"Stockton, CA Metro Area",2014,335970
4471,44700,"Stockton, CA Metro Area",2015,339696
4472,44700,"Stockton, CA Metro Area",2016,341205
4473,44700,"Stockton, CA Metro Area",2017,343661
4474,44700,"Stockton, CA Metro Area",2018,345880.25
4475,44940,"Sumter, SC Metro Area",2005,
4476,44940,"Sumter, SC Metro Area",2006,
4477,44940,"Sumter, SC Metro Area",2007,
4478,44940,"Sumter, SC Metro Area",2008,
4479,44940,"Sumter, SC Metro Area",2009,
4480,44940,"Sumter, SC Metro Area",2010,
4481,44940,"Sumter, SC Metro Area",2011,
4482,44940,"Sumter, SC Metro Area",2012,
4483,44940,"Sumter, SC Metro Area",2013,
4484,44940,"Sumter, SC Metro Area",2014,
4485,44940,"Sumter, SC Metro Area",2015,
4486,44940,"Sumter, SC Metro Area",2016,
4487,44940,"Sumter, SC Metro Area",2017,
4488,44940,"Sumter, SC Metro Area",2018,0
4489,45060,"Syracuse, NY Metro Area",2005,128333
4490,45060,"Syracuse, NY Metro Area",2006,128121
4491,45060,"Syracuse, NY Metro Area",2007,127909
4492,45060,"Syracuse, NY Metro Area",2008,127697
4493,45060,"Syracuse, NY Metro Area",2009,127485
4494,45060,"Syracuse, NY Metro Area",2010,127273
4495,45060,"Syracuse, NY Metro Area",2011,127061
4496,45060,"Syracuse, NY Metro Area",2012,127084
4497,45060,"Syracuse, NY Metro Area",2013,127177
4498,45060,"Syracuse, NY Metro Area",2014,127298
4499,45060,"Syracuse, NY Metro Area",2015,127058
4500,45060,"Syracuse, NY Metro Area",2016,126372
4501,45060,"Syracuse, NY Metro Area",2017,126406
4502,45060,"Syracuse, NY Metro Area",2018,126260
4503,45220,"Tallahassee, FL Metro Area",2005,51793
4504,45220,"Tallahassee, FL Metro Area",2006,53965
4505,45220,"Tallahassee, FL Metro Area",2007,56137
4506,45220,"Tallahassee, FL Metro Area",2008,58309
4507,45220,"Tallahassee, FL Metro Area",2009,60481
4508,45220,"Tallahassee, FL Metro Area",2010,62653
4509,45220,"Tallahassee, FL Metro Area",2011,64825
4510,45220,"Tallahassee, FL Metro Area",2012,65442
4511,45220,"Tallahassee, FL Metro Area",2013,65059
4512,45220,"Tallahassee, FL Metro Area",2014,64524
4513,45220,"Tallahassee, FL Metro Area",2015,64075
4514,45220,"Tallahassee, FL Metro Area",2016,63593
4515,45220,"Tallahassee, FL Metro Area",2017,63615
4516,45220,"Tallahassee, FL Metro Area",2018,63511
4517,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2005,492674
4518,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2006,488241
4519,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2007,483808
4520,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2008,479375
4521,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2009,474942
4522,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2010,470509
4523,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2011,466076
4524,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2012,468572
4525,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2013,475182
4526,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2014,481017
4527,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2015,485932
4528,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,493630
4529,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,501365
4530,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,509090.75
4531,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2005,492674
4532,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2006,488241
4533,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2007,483808
4534,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2008,479375
4535,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2009,474942
4536,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2010,470509
4537,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2011,466076
4538,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2012,468572
4539,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2013,475182
4540,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2014,481017
4541,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2015,485932
4542,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,493630
4543,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,501365
4544,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,509090.75
4545,45460,"Terre Haute, IN Metro Area",2005,8882
4546,45460,"Terre Haute, IN Metro Area",2006,8967
4547,45460,"Terre Haute, IN Metro Area",2007,9052
4548,45460,"Terre Haute, IN Metro Area",2008,9137
4549,45460,"Terre Haute, IN Metro Area",2009,9222
4550,45460,"Terre Haute, IN Metro Area",2010,9307
4551,45460,"Terre Haute, IN Metro Area",2011,9392
4552,45460,"Terre Haute, IN Metro Area",2012,9009
4553,45460,"Terre Haute, IN Metro Area",2013,9086
4554,45460,"Terre Haute, IN Metro Area",2014,9596
4555,45460,"Terre Haute, IN Metro Area",2015,9576
4556,45460,"Terre Haute, IN Metro Area",2016,9282
4557,45460,"Terre Haute, IN Metro Area",2017,9254
4558,45460,"Terre Haute, IN Metro Area",2018,9159.5
4559,45500,"Texarkana, TX-Texarkana, AR Metro Area",2005,
4560,45500,"Texarkana, TX-Texarkana, AR Metro Area",2006,
4561,45500,"Texarkana, TX-Texarkana, AR Metro Area",2007,
4562,45500,"Texarkana, TX-Texarkana, AR Metro Area",2008,
4563,45500,"Texarkana, TX-Texarkana, AR Metro Area",2009,
4564,45500,"Texarkana, TX-Texarkana, AR Metro Area",2010,
4565,45500,"Texarkana, TX-Texarkana, AR Metro Area",2011,
4566,45500,"Texarkana, TX-Texarkana, AR Metro Area",2012,
4567,45500,"Texarkana, TX-Texarkana, AR Metro Area",2013,
4568,45500,"Texarkana, TX-Texarkana, AR Metro Area",2014,
4569,45500,"Texarkana, TX-Texarkana, AR Metro Area",2015,
4570,45500,"Texarkana, TX-Texarkana, AR Metro Area",2016,
4571,45500,"Texarkana, TX-Texarkana, AR Metro Area",2017,
4572,45500,"Texarkana, TX-Texarkana, AR Metro Area",2018,0
4573,45780,"Toledo, OH Metro Area",2005,120814
4574,45780,"Toledo, OH Metro Area",2006,119574
4575,45780,"Toledo, OH Metro Area",2007,118334
4576,45780,"Toledo, OH Metro Area",2008,117094
4577,45780,"Toledo, OH Metro Area",2009,115854
4578,45780,"Toledo, OH Metro Area",2010,114614
4579,45780,"Toledo, OH Metro Area",2011,113374
4580,45780,"Toledo, OH Metro Area",2012,112726
4581,45780,"Toledo, OH Metro Area",2013,110933
4582,45780,"Toledo, OH Metro Area",2014,110580
4583,45780,"Toledo, OH Metro Area",2015,109749
4584,45780,"Toledo, OH Metro Area",2016,110503
4585,45780,"Toledo, OH Metro Area",2017,110938
4586,45780,"Toledo, OH Metro Area",2018,111452.75
4587,45820,"Topeka, KS Metro Area",2005,23238
4588,45820,"Topeka, KS Metro Area",2006,22662
4589,45820,"Topeka, KS Metro Area",2007,22086
4590,45820,"Topeka, KS Metro Area",2008,21510
4591,45820,"Topeka, KS Metro Area",2009,20934
4592,45820,"Topeka, KS Metro Area",2010,20358
4593,45820,"Topeka, KS Metro Area",2011,19782
4594,45820,"Topeka, KS Metro Area",2012,19734
4595,45820,"Topeka, KS Metro Area",2013,19733
4596,45820,"Topeka, KS Metro Area",2014,20552
4597,45820,"Topeka, KS Metro Area",2015,20096
4598,45820,"Topeka, KS Metro Area",2016,19717
4599,45820,"Topeka, KS Metro Area",2017,18883
4600,45820,"Topeka, KS Metro Area",2018,18162.75
4601,46060,"Tucson, AZ Metro Area",2005,271679
4602,46060,"Tucson, AZ Metro Area",2006,270651
4603,46060,"Tucson, AZ Metro Area",2007,269623
4604,46060,"Tucson, AZ Metro Area",2008,268595
4605,46060,"Tucson, AZ Metro Area",2009,267567
4606,46060,"Tucson, AZ Metro Area",2010,266539
4607,46060,"Tucson, AZ Metro Area",2011,265511
4608,46060,"Tucson, AZ Metro Area",2012,265929
4609,46060,"Tucson, AZ Metro Area",2013,263158
4610,46060,"Tucson, AZ Metro Area",2014,264929
4611,46060,"Tucson, AZ Metro Area",2015,268639
4612,46060,"Tucson, AZ Metro Area",2016,267332
4613,46060,"Tucson, AZ Metro Area",2017,266286
4614,46060,"Tucson, AZ Metro Area",2018,265174.75
4615,46060,"Tucson, AZ Metro Area",2005,271679
4616,46060,"Tucson, AZ Metro Area",2006,270651
4617,46060,"Tucson, AZ Metro Area",2007,269623
4618,46060,"Tucson, AZ Metro Area",2008,268595
4619,46060,"Tucson, AZ Metro Area",2009,267567
4620,46060,"Tucson, AZ Metro Area",2010,266539
4621,46060,"Tucson, AZ Metro Area",2011,265511
4622,46060,"Tucson, AZ Metro Area",2012,265929
4623,46060,"Tucson, AZ Metro Area",2013,263158
4624,46060,"Tucson, AZ Metro Area",2014,264929
4625,46060,"Tucson, AZ Metro Area",2015,268639
4626,46060,"Tucson, AZ Metro Area",2016,267332
4627,46060,"Tucson, AZ Metro Area",2017,266286
4628,46060,"Tucson, AZ Metro Area",2018,265174.75
4629,46140,"Tulsa, OK Metro Area",2005,110757
4630,46140,"Tulsa, OK Metro Area",2006,107611
4631,46140,"Tulsa, OK Metro Area",2007,104465
4632,46140,"Tulsa, OK Metro Area",2008,101319
4633,46140,"Tulsa, OK Metro Area",2009,98173
4634,46140,"Tulsa, OK Metro Area",2010,95027
4635,46140,"Tulsa, OK Metro Area",2011,91881
4636,46140,"Tulsa, OK Metro Area",2012,93409
4637,46140,"Tulsa, OK Metro Area",2013,93263
4638,46140,"Tulsa, OK Metro Area",2014,93038
4639,46140,"Tulsa, OK Metro Area",2015,93727
4640,46140,"Tulsa, OK Metro Area",2016,94415
4641,46140,"Tulsa, OK Metro Area",2017,94672
4642,46140,"Tulsa, OK Metro Area",2018,95036.75
4643,46220,"Tuscaloosa, AL Metro Area",2005,38661
4644,46220,"Tuscaloosa, AL Metro Area",2006,34613
4645,46220,"Tuscaloosa, AL Metro Area",2007,30565
4646,46220,"Tuscaloosa, AL Metro Area",2008,26517
4647,46220,"Tuscaloosa, AL Metro Area",2009,22469
4648,46220,"Tuscaloosa, AL Metro Area",2010,18421
4649,46220,"Tuscaloosa, AL Metro Area",2011,14373
4650,46220,"Tuscaloosa, AL Metro Area",2012,14116
4651,46220,"Tuscaloosa, AL Metro Area",2013,13753
4652,46220,"Tuscaloosa, AL Metro Area",2014,13676
4653,46220,"Tuscaloosa, AL Metro Area",2015,14362
4654,46220,"Tuscaloosa, AL Metro Area",2016,14919
4655,46220,"Tuscaloosa, AL Metro Area",2017,14835
4656,46220,"Tuscaloosa, AL Metro Area",2018,14911.25
4657,46540,"Utica-Rome, NY Metro Area",2005,57142
4658,46540,"Utica-Rome, NY Metro Area",2006,56566
4659,46540,"Utica-Rome, NY Metro Area",2007,55990
4660,46540,"Utica-Rome, NY Metro Area",2008,55414
4661,46540,"Utica-Rome, NY Metro Area",2009,54838
4662,46540,"Utica-Rome, NY Metro Area",2010,54262
4663,46540,"Utica-Rome, NY Metro Area",2011,53686
4664,46540,"Utica-Rome, NY Metro Area",2012,53759
4665,46540,"Utica-Rome, NY Metro Area",2013,53940
4666,46540,"Utica-Rome, NY Metro Area",2014,54064
4667,46540,"Utica-Rome, NY Metro Area",2015,54273
4668,46540,"Utica-Rome, NY Metro Area",2016,54335
4669,46540,"Utica-Rome, NY Metro Area",2017,54112
4670,46540,"Utica-Rome, NY Metro Area",2018,53960.25
4671,46700,"Vallejo-Fairfield, CA Metro Area",2005,197878
4672,46700,"Vallejo-Fairfield, CA Metro Area",2006,194227
4673,46700,"Vallejo-Fairfield, CA Metro Area",2007,190576
4674,46700,"Vallejo-Fairfield, CA Metro Area",2008,186925
4675,46700,"Vallejo-Fairfield, CA Metro Area",2009,183274
4676,46700,"Vallejo-Fairfield, CA Metro Area",2010,179623
4677,46700,"Vallejo-Fairfield, CA Metro Area",2011,175972
4678,46700,"Vallejo-Fairfield, CA Metro Area",2012,176066
4679,46700,"Vallejo-Fairfield, CA Metro Area",2013,177233
4680,46700,"Vallejo-Fairfield, CA Metro Area",2014,179269
4681,46700,"Vallejo-Fairfield, CA Metro Area",2015,180572
4682,46700,"Vallejo-Fairfield, CA Metro Area",2016,182773
4683,46700,"Vallejo-Fairfield, CA Metro Area",2017,185489
4684,46700,"Vallejo-Fairfield, CA Metro Area",2018,188076.25
4685,47020,"Victoria, TX Metro Area",2005,8037
4686,47020,"Victoria, TX Metro Area",2006,8493
4687,47020,"Victoria, TX Metro Area",2007,8949
4688,47020,"Victoria, TX Metro Area",2008,9405
4689,47020,"Victoria, TX Metro Area",2009,9861
4690,47020,"Victoria, TX Metro Area",2010,10317
4691,47020,"Victoria, TX Metro Area",2011,10773
4692,47020,"Victoria, TX Metro Area",2012,10841
4693,47020,"Victoria, TX Metro Area",2013,10404
4694,47020,"Victoria, TX Metro Area",2014,10244
4695,47020,"Victoria, TX Metro Area",2015,10138
4696,47020,"Victoria, TX Metro Area",2016,10594
4697,47020,"Victoria, TX Metro Area",2017,10633
4698,47020,"Victoria, TX Metro Area",2018,10776.25
4699,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2005,514492
4700,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2006,496826
4701,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2007,479160
4702,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2008,461494
4703,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2009,443828
4704,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2010,426162
4705,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2011,408496
4706,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2012,409935
4707,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2013,413435
4708,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2014,414342
4709,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2015,415969
4710,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,415910
4711,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,417947
4712,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,419460
4713,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2005,514492
4714,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2006,496826
4715,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2007,479160
4716,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2008,461494
4717,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2009,443828
4718,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2010,426162
4719,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2011,408496
4720,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2012,409935
4721,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2013,413435
4722,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2014,414342
4723,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2015,415969
4724,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,415910
4725,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,417947
4726,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,419460
4727,47300,"Visalia-Porterville, CA Metro Area",2005,130763
4728,47300,"Visalia-Porterville, CA Metro Area",2006,129625
4729,47300,"Visalia-Porterville, CA Metro Area",2007,128487
4730,47300,"Visalia-Porterville, CA Metro Area",2008,127349
4731,47300,"Visalia-Porterville, CA Metro Area",2009,126211
4732,47300,"Visalia-Porterville, CA Metro Area",2010,125073
4733,47300,"Visalia-Porterville, CA Metro Area",2011,123935
4734,47300,"Visalia-Porterville, CA Metro Area",2012,123542
4735,47300,"Visalia-Porterville, CA Metro Area",2013,125817
4736,47300,"Visalia-Porterville, CA Metro Area",2014,124913
4737,47300,"Visalia-Porterville, CA Metro Area",2015,126034
4738,47300,"Visalia-Porterville, CA Metro Area",2016,127489
4739,47300,"Visalia-Porterville, CA Metro Area",2017,127645
4740,47300,"Visalia-Porterville, CA Metro Area",2018,128125.75
4741,47380,"Waco, TX Metro Area",2005,21689
4742,47380,"Waco, TX Metro Area",2006,22215
4743,47380,"Waco, TX Metro Area",2007,22741
4744,47380,"Waco, TX Metro Area",2008,23267
4745,47380,"Waco, TX Metro Area",2009,23793
4746,47380,"Waco, TX Metro Area",2010,24319
4747,47380,"Waco, TX Metro Area",2011,24845
4748,47380,"Waco, TX Metro Area",2012,24900
4749,47380,"Waco, TX Metro Area",2013,25657
4750,47380,"Waco, TX Metro Area",2014,24639
4751,47380,"Waco, TX Metro Area",2015,23827
4752,47380,"Waco, TX Metro Area",2016,24799
4753,47380,"Waco, TX Metro Area",2017,24528
4754,47380,"Waco, TX Metro Area",2018,24567.75
4755,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2005,2658639
4756,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2006,2609232
4757,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2007,2559825
4758,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2008,2510418
4759,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2009,2461011
4760,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2010,2411604
4761,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2011,2362197
4762,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2012,2411406
